Airport ,Year,Month,Domestic_Inbound,Domestic_Outbound,Domestic_Total,International_Inbound,International_Outbound,International_Total,Total_Inbound,Total_Outbound,Total_Passengers 
SUNSHINE COAST,2024,1,"86,439","95,264","181,703",0,0,0,"86,439","95,264","181,703"
SUNSHINE COAST,2024,2,"71,221","71,108","142,329",0,0,0,"71,221","71,108","142,329"
SUNSHINE COAST,2024,3,"80,846","77,795","158,641",0,0,0,"80,846","77,795","158,641"
SUNSHINE COAST,2024,4,"79,092","82,672","161,764",0,0,0,"79,092","82,672","161,764"
SUNSHINE COAST,2024,5,"58,623","57,977","116,600",0,0,0,"58,623","57,977","116,600"
SUNSHINE COAST,2024,6,"57,867","56,029","113,896",360,171,531,"58,227","56,200","114,427"
SYDNEY,2009,1,"917,544","929,969","1,847,513","539,079","457,378","996,457","1,456,623","1,387,347","2,843,970"
SYDNEY,2009,2,"834,495","839,110","1,673,605","428,010","373,914","801,924","1,262,505","1,213,024","2,475,529"
SYDNEY,2009,3,"939,082","935,750","1,874,832","410,673","411,020","821,693","1,349,755","1,346,770","2,696,525"
SYDNEY,2009,4,"920,109","921,212","1,841,321","429,137","441,485","870,622","1,349,246","1,362,697","2,711,943"
SYDNEY,2009,5,"863,230","854,928","1,718,158","364,220","395,190","759,410","1,227,450","1,250,118","2,477,568"
SYDNEY,2009,6,"828,894","819,146","1,648,040","363,355","404,533","767,888","1,192,249","1,223,679","2,415,928"
SYDNEY,2009,7,"930,385","960,770","1,891,155","494,278","447,070","941,348","1,424,663","1,407,840","2,832,503"
SYDNEY,2009,8,"943,864","938,179","1,882,043","433,893","430,252","864,145","1,377,757","1,368,431","2,746,188"
SYDNEY,2009,9,"956,042","956,379","1,912,421","443,209","436,480","879,689","1,399,251","1,392,859","2,792,110"
SYDNEY,2009,10,"1,041,829","1,055,951","2,097,780","523,927","451,566","975,493","1,565,756","1,507,517","3,073,273"
SYDNEY,2009,11,"1,004,912","997,604","2,002,516","440,305","453,940","894,245","1,445,217","1,451,544","2,896,761"
SYDNEY,2009,12,"993,441","979,947","1,973,388","498,977","563,379","1,062,356","1,492,418","1,543,326","3,035,744"
SYDNEY,2010,1,"938,593","953,550","1,892,143","589,167","521,511","1,110,678","1,527,760","1,475,061","3,002,821"
SYDNEY,2010,2,"940,950","936,409","1,877,359","474,091","424,962","899,053","1,415,041","1,361,371","2,776,412"
SYDNEY,2010,3,"1,024,000","1,027,486","2,051,486","451,545","474,798","926,343","1,475,545","1,502,284","2,977,829"
SYDNEY,2010,4,"1,003,151","995,055","1,998,206","441,331","445,549","886,880","1,444,482","1,440,604","2,885,086"
SYDNEY,2010,5,"954,506","949,785","1,904,291","380,176","422,964","803,140","1,334,682","1,372,749","2,707,431"
SYDNEY,2010,6,"938,476","929,688","1,868,164","402,125","465,000","867,125","1,340,601","1,394,688","2,735,289"
SYDNEY,2010,7,"1,028,127","1,054,596","2,082,723","546,386","469,414","1,015,800","1,574,513","1,524,010","3,098,523"
SYDNEY,2010,8,"1,023,426","1,009,868","2,033,294","457,069","471,363","928,432","1,480,495","1,481,231","2,961,726"
SYDNEY,2010,9,"1,016,828","1,042,725","2,059,553","473,067","489,387","962,454","1,489,895","1,532,112","3,022,007"
SYDNEY,2010,10,"1,098,050","1,091,897","2,189,947","549,162","459,725","1,008,887","1,647,212","1,551,622","3,198,834"
SYDNEY,2010,11,"1,056,752","1,051,838","2,108,590","465,698","478,625","944,323","1,522,450","1,530,463","3,052,913"
SYDNEY,2010,12,"1,073,348","1,055,700","2,129,048","514,182","588,240","1,102,422","1,587,530","1,643,940","3,231,470"
SYDNEY,2011,1,"990,667","996,394","1,987,061","617,807","541,526","1,159,333","1,608,474","1,537,920","3,146,394"
SYDNEY,2011,2,"925,854","929,005","1,854,859","487,786","428,500","916,286","1,413,640","1,357,505","2,771,145"
SYDNEY,2011,3,"1,039,009","1,034,790","2,073,799","446,942","456,003","902,945","1,485,951","1,490,793","2,976,744"
SYDNEY,2011,4,"1,024,659","1,014,734","2,039,393","466,420","499,769","966,189","1,491,079","1,514,503","3,005,582"
SYDNEY,2011,5,"978,205","970,336","1,948,541","409,295","443,458","852,753","1,387,500","1,413,794","2,801,294"
SYDNEY,2011,6,"901,802","905,444","1,807,246","404,433","480,056","884,489","1,306,235","1,385,500","2,691,735"
SYDNEY,2011,7,"1,022,596","1,041,581","2,064,177","563,461","476,698","1,040,159","1,586,057","1,518,279","3,104,336"
SYDNEY,2011,8,"1,010,698","993,479","2,004,177","462,526","475,601","938,127","1,473,224","1,469,080","2,942,304"
SYDNEY,2011,9,"993,432","1,015,818","2,009,250","482,585","511,900","994,485","1,476,017","1,527,718","3,003,735"
SYDNEY,2011,10,"1,032,168","1,027,640","2,059,808","566,982","463,447","1,030,429","1,599,150","1,491,087","3,090,237"
SYDNEY,2011,11,"1,023,583","1,019,531","2,043,114","471,165","480,997","952,162","1,494,748","1,500,528","2,995,276"
SYDNEY,2011,12,"1,023,737","1,010,189","2,033,926","516,227","594,998","1,111,225","1,539,964","1,605,187","3,145,151"
SYDNEY,2012,1,"976,748","994,534","1,971,282","636,764","544,134","1,180,898","1,613,512","1,538,668","3,152,180"
SYDNEY,2012,2,"922,882","932,060","1,854,942","502,187","438,793","940,980","1,425,069","1,370,853","2,795,922"
SYDNEY,2012,3,"1,045,541","1,031,426","2,076,967","473,869","498,448","972,317","1,519,410","1,529,874","3,049,284"
SYDNEY,2012,4,"1,002,005","1,002,316","2,004,321","493,981","507,349","1,001,330","1,495,986","1,509,665","3,005,651"
SYDNEY,2012,5,"986,288","970,793","1,957,081","415,903","460,344","876,247","1,402,191","1,431,137","2,833,328"
SYDNEY,2012,6,"946,941","943,508","1,890,449","447,918","531,028","978,946","1,394,859","1,474,536","2,869,395"
SYDNEY,2012,7,"1,049,721","1,064,864","2,114,585","585,208","491,435","1,076,643","1,634,929","1,556,299","3,191,228"
SYDNEY,2012,8,"1,060,628","1,041,343","2,101,971","490,990","513,955","1,004,945","1,551,618","1,555,298","3,106,916"
SYDNEY,2012,9,"1,053,607","1,069,913","2,123,520","512,937","543,135","1,056,072","1,566,544","1,613,048","3,179,592"
SYDNEY,2012,10,"1,111,778","1,107,024","2,218,802","582,555","480,934","1,063,489","1,694,333","1,587,958","3,282,291"
SYDNEY,2012,11,"1,098,924","1,093,331","2,192,255","503,626","522,024","1,025,650","1,602,550","1,615,355","3,217,905"
SYDNEY,2012,12,"1,078,993","1,053,709","2,132,702","556,732","634,944","1,191,676","1,635,725","1,688,653","3,324,378"
SYDNEY,2013,1,"1,021,964","1,040,218","2,062,182","651,121","559,445","1,210,566","1,673,085","1,599,663","3,272,748"
SYDNEY,2013,2,"938,481","940,265","1,878,746","513,791","460,487","974,278","1,452,272","1,400,752","2,853,024"
SYDNEY,2013,3,"1,063,795","1,050,688","2,114,483","507,531","532,984","1,040,515","1,571,326","1,583,672","3,154,998"
SYDNEY,2013,4,"1,054,470","1,048,890","2,103,360","507,852","520,156","1,028,008","1,562,322","1,569,046","3,131,368"
SYDNEY,2013,5,"1,004,327","991,223","1,995,550","447,696","488,558","936,254","1,452,023","1,479,781","2,931,804"
SYDNEY,2013,6,"972,477","974,320","1,946,797","466,995","542,461","1,009,456","1,439,472","1,516,781","2,956,253"
SYDNEY,2013,7,"1,101,767","1,102,001","2,203,768","609,690","529,985","1,139,675","1,711,457","1,631,986","3,343,443"
SYDNEY,2013,8,"1,076,609","1,058,103","2,134,712","523,344","542,194","1,065,538","1,599,953","1,600,297","3,200,250"
SYDNEY,2013,9,"1,042,028","1,061,600","2,103,628","536,112","561,318","1,097,430","1,578,140","1,622,918","3,201,058"
SYDNEY,2013,10,"1,149,680","1,144,501","2,294,181","610,674","497,724","1,108,398","1,760,354","1,642,225","3,402,579"
SYDNEY,2013,11,"1,088,671","1,080,518","2,169,189","530,129","542,880","1,073,009","1,618,800","1,623,398","3,242,198"
SYDNEY,2013,12,"1,113,579","1,096,486","2,210,065","578,786","671,972","1,250,758","1,692,365","1,768,458","3,460,823"
SYDNEY,2014,1,"1,065,915","1,082,908","2,148,823","698,668","608,317","1,306,985","1,764,583","1,691,225","3,455,808"
SYDNEY,2014,2,"966,175","953,742","1,919,917","541,240","495,993","1,037,233","1,507,415","1,449,735","2,957,150"
SYDNEY,2014,3,"1,075,212","1,065,090","2,140,302","513,803","530,525","1,044,328","1,589,015","1,595,615","3,184,630"
SYDNEY,2014,4,"1,054,858","1,046,448","2,101,306","526,287","566,949","1,093,236","1,581,145","1,613,397","3,194,542"
SYDNEY,2014,5,"1,017,429","1,001,898","2,019,327","483,268","509,089","992,357","1,500,697","1,510,987","3,011,684"
SYDNEY,2014,6,"972,837","972,810","1,945,647","463,814","565,678","1,029,492","1,436,651","1,538,488","2,975,139"
SYDNEY,2014,7,"1,088,070","1,090,076","2,178,146","613,345","528,745","1,142,090","1,701,415","1,618,821","3,320,236"
SYDNEY,2014,8,"1,072,351","1,056,340","2,128,691","524,448","551,983","1,076,431","1,596,799","1,608,323","3,205,122"
SYDNEY,2014,9,"1,057,089","1,070,473","2,127,562","535,529","554,031","1,089,560","1,592,618","1,624,504","3,217,122"
SYDNEY,2014,10,"1,174,641","1,172,420","2,347,061","616,131","519,670","1,135,801","1,790,772","1,692,090","3,482,862"
SYDNEY,2014,11,"1,088,111","1,083,123","2,171,234","542,097","546,503","1,088,600","1,630,208","1,629,626","3,259,834"
SYDNEY,2014,12,"1,100,833","1,088,258","2,189,091","593,553","686,169","1,279,722","1,694,386","1,774,427","3,468,813"
SYDNEY,2015,1,"1,039,522","1,046,901","2,086,423","711,721","614,666","1,326,387","1,751,243","1,661,567","3,412,810"
SYDNEY,2015,2,"973,110","970,584","1,943,694","563,101","503,262","1,066,363","1,536,211","1,473,846","3,010,057"
SYDNEY,2015,3,"1,105,157","1,095,693","2,200,850","557,245","579,473","1,136,718","1,662,402","1,675,166","3,337,568"
SYDNEY,2015,4,"1,056,659","1,058,151","2,114,810","547,174","551,891","1,099,065","1,603,833","1,610,042","3,213,875"
SYDNEY,2015,5,"1,029,545","1,017,224","2,046,769","488,608","519,255","1,007,863","1,518,153","1,536,479","3,054,632"
SYDNEY,2015,6,"983,350","995,667","1,979,017","487,652","572,404","1,060,056","1,471,002","1,568,071","3,039,073"
SYDNEY,2015,7,"1,134,247","1,139,638","2,273,885","643,544","567,433","1,210,977","1,777,791","1,707,071","3,484,862"
SYDNEY,2015,8,"1,080,332","1,065,663","2,145,995","553,594","567,291","1,120,885","1,633,926","1,632,954","3,266,880"
SYDNEY,2015,9,"1,087,857","1,109,278","2,197,135","572,834","579,569","1,152,403","1,660,691","1,688,847","3,349,538"
SYDNEY,2015,10,"1,176,002","1,166,705","2,342,707","639,213","552,224","1,191,437","1,815,215","1,718,929","3,534,144"
SYDNEY,2015,11,"1,135,940","1,126,558","2,262,498","570,432","579,909","1,150,341","1,706,372","1,706,467","3,412,839"
SYDNEY,2015,12,"1,157,667","1,146,169","2,303,836","643,342","745,391","1,388,733","1,801,009","1,891,560","3,692,569"
SYDNEY,2016,1,"1,104,447","1,113,703","2,218,150","781,878","675,908","1,457,786","1,886,325","1,789,611","3,675,936"
SYDNEY,2016,2,"1,056,881","1,054,242","2,111,123","636,639","567,917","1,204,556","1,693,520","1,622,159","3,315,679"
SYDNEY,2016,3,"1,162,751","1,135,735","2,298,486","601,343","625,198","1,226,541","1,764,094","1,760,933","3,525,027"
SYDNEY,2016,4,"1,105,980","1,120,670","2,226,650","602,761","612,185","1,214,946","1,708,741","1,732,855","3,441,596"
SYDNEY,2016,5,"1,072,295","1,055,096","2,127,391","526,968","555,830","1,082,798","1,599,263","1,610,926","3,210,189"
SYDNEY,2016,6,"1,032,639","1,022,740","2,055,379","524,116","616,675","1,140,791","1,556,755","1,639,415","3,196,170"
SYDNEY,2016,7,"1,154,741","1,177,544","2,332,285","719,961","627,148","1,347,109","1,874,702","1,804,692","3,679,394"
SYDNEY,2016,8,"1,112,898","1,096,154","2,209,052","601,925","608,827","1,210,752","1,714,823","1,704,981","3,419,804"
SYDNEY,2016,9,"1,125,415","1,159,911","2,285,326","617,389","630,118","1,247,507","1,742,804","1,790,029","3,532,833"
SYDNEY,2016,10,"1,202,970","1,174,544","2,377,514","693,223","588,318","1,281,541","1,896,193","1,762,862","3,659,055"
SYDNEY,2016,11,"1,170,274","1,167,166","2,337,440","605,826","622,927","1,228,753","1,776,100","1,790,093","3,566,193"
SYDNEY,2016,12,"1,162,146","1,165,002","2,327,148","681,661","787,236","1,468,897","1,843,807","1,952,238","3,796,045"
SYDNEY,2017,1,"1,127,330","1,128,197","2,255,527","835,438","724,531","1,559,969","1,962,768","1,852,728","3,815,496"
SYDNEY,2017,2,"1,029,813","1,028,231","2,058,044","655,651","570,218","1,225,869","1,685,464","1,598,449","3,283,913"
SYDNEY,2017,3,"1,174,197","1,156,629","2,330,826","614,723","629,062","1,243,785","1,788,920","1,785,691","3,574,611"
SYDNEY,2017,4,"1,120,311","1,122,762","2,243,073","664,691","681,401","1,346,092","1,785,002","1,804,163","3,589,165"
SYDNEY,2017,5,"1,095,571","1,085,506","2,181,077","562,979","593,638","1,156,617","1,658,550","1,679,144","3,337,694"
SYDNEY,2017,6,"1,060,307","1,056,841","2,117,148","569,557","673,314","1,242,871","1,629,864","1,730,155","3,360,019"
SYDNEY,2017,7,"1,180,867","1,187,367","2,368,234","760,491","662,542","1,423,033","1,941,358","1,849,909","3,791,267"
SYDNEY,2017,8,"1,125,981","1,110,360","2,236,341","644,683","655,860","1,300,543","1,770,664","1,766,220","3,536,884"
SYDNEY,2017,9,"1,120,569","1,149,275","2,269,844","657,428","669,922","1,327,350","1,777,997","1,819,197","3,597,194"
SYDNEY,2017,10,"1,234,112","1,210,014","2,444,126","727,017","618,485","1,345,502","1,961,129","1,828,499","3,789,628"
SYDNEY,2017,11,"1,206,765","1,204,038","2,410,803","644,589","666,967","1,311,556","1,851,354","1,871,005","3,722,359"
SYDNEY,2017,12,"1,186,961","1,189,870","2,376,831","720,485","834,514","1,554,999","1,907,446","2,024,384","3,931,830"
SYDNEY,2018,1,"1,153,562","1,141,771","2,295,333","852,699","733,634","1,586,333","2,006,261","1,875,405","3,881,666"
SYDNEY,2018,2,"1,065,983","1,071,878","2,137,861","696,311","617,701","1,314,012","1,762,294","1,689,579","3,451,873"
SYDNEY,2018,3,"1,207,474","1,205,485","2,412,959","676,261","692,921","1,369,182","1,883,735","1,898,406","3,782,141"
SYDNEY,2018,4,"1,164,271","1,149,887","2,314,158","672,810","700,606","1,373,416","1,837,081","1,850,493","3,687,574"
SYDNEY,2018,5,"1,115,328","1,093,690","2,209,018","605,693","624,178","1,229,871","1,721,021","1,717,868","3,438,889"
SYDNEY,2018,6,"1,075,953","1,052,376","2,128,329","592,992","702,206","1,295,198","1,668,945","1,754,582","3,423,527"
SYDNEY,2018,7,"1,185,423","1,217,202","2,402,625","793,662","696,321","1,489,983","1,979,085","1,913,523","3,892,608"
SYDNEY,2018,8,"1,169,183","1,156,881","2,326,064","675,440","686,667","1,362,107","1,844,623","1,843,548","3,688,171"
SYDNEY,2018,9,"1,127,214","1,132,581","2,259,795","672,762","684,833","1,357,595","1,799,976","1,817,414","3,617,390"
SYDNEY,2018,10,"1,241,043","1,241,669","2,482,712","779,641","656,652","1,436,293","2,020,684","1,898,321","3,919,005"
SYDNEY,2018,11,"1,190,236","1,191,362","2,381,598","663,086","684,189","1,347,275","1,853,322","1,875,551","3,728,873"
SYDNEY,2018,12,"1,155,410","1,161,411","2,316,821","734,848","866,372","1,601,220","1,890,258","2,027,783","3,918,041"
SYDNEY,2019,1,"1,151,296","1,138,031","2,289,327","887,489","768,912","1,656,401","2,038,785","1,906,943","3,945,728"
SYDNEY,2019,2,"1,041,047","1,041,948","2,082,995","707,952","612,960","1,320,912","1,748,999","1,654,908","3,403,907"
SYDNEY,2019,3,"1,168,035","1,163,665","2,331,700","656,438","672,111","1,328,549","1,824,473","1,835,776","3,660,249"
SYDNEY,2019,4,"1,143,091","1,140,011","2,283,102","681,293","719,809","1,401,102","1,824,384","1,859,820","3,684,204"
SYDNEY,2019,5,"1,112,636","1,105,077","2,217,713","641,103","658,543","1,299,646","1,753,739","1,763,620","3,517,359"
SYDNEY,2019,6,"1,056,674","1,037,459","2,094,133","609,046","697,055","1,306,101","1,665,720","1,734,514","3,400,234"
SYDNEY,2019,7,"1,179,466","1,208,057","2,387,523","758,328","692,756","1,451,084","1,937,794","1,900,813","3,838,607"
SYDNEY,2019,8,"1,154,302","1,141,216","2,295,518","688,054","695,834","1,383,888","1,842,356","1,837,050","3,679,406"
SYDNEY,2019,9,"1,138,830","1,146,456","2,285,286","668,842","689,778","1,358,620","1,807,672","1,836,234","3,643,906"
SYDNEY,2019,10,"1,276,535","1,267,353","2,543,888","759,129","665,258","1,424,387","2,035,664","1,932,611","3,968,275"
SYDNEY,2019,11,"1,190,189","1,188,233","2,378,422","677,641","682,256","1,359,897","1,867,830","1,870,489","3,738,319"
SYDNEY,2019,12,"1,167,955","1,180,842","2,348,797","728,207","871,647","1,599,854","1,896,162","2,052,489","3,948,651"
SYDNEY,2020,1,"1,142,353","1,131,604","2,273,957","877,231","775,800","1,653,031","2,019,584","1,907,404","3,926,988"
SYDNEY,2020,2,"1,003,957","983,714","1,987,671","595,097","506,896","1,101,993","1,599,054","1,490,610","3,089,664"
SYDNEY,2020,3,"657,237","661,525","1,318,762","341,102","344,459","685,561","998,339","1,005,984","2,004,323"
SYDNEY,2020,4,"28,082","20,096","48,178","7,751","33,619","41,370","35,833","53,715","89,548"
SYDNEY,2020,5,"33,504","28,774","62,278","10,119","20,218","30,337","43,623","48,992","92,615"
SYDNEY,2020,6,"74,605","65,547","140,152","12,537","21,934","34,471","87,142","87,481","174,623"
SYDNEY,2020,7,"134,227","140,497","274,724","12,877","29,798","42,675","147,104","170,295","317,399"
SYDNEY,2020,8,"55,176","35,022","90,198","9,825","28,770","38,595","65,001","63,792","128,793"
SYDNEY,2020,9,"51,249","45,899","97,148","10,035","24,897","34,932","61,284","70,796","132,080"
SYDNEY,2020,10,"96,350","89,142","185,492","13,108","23,983","37,091","109,458","113,125","222,583"
SYDNEY,2020,11,"158,324","148,823","307,147","15,900","24,368","40,268","174,224","173,191","347,415"
SYDNEY,2020,12,"322,699","336,374","659,073","16,152","26,436","42,588","338,851","362,810","701,661"
SYDNEY,2021,1,"114,029","82,773","196,802","11,032","20,684","31,716","125,061","103,457","228,518"
SYDNEY,2021,2,"292,959","302,746","595,705","9,983","14,635","24,618","302,942","317,381","620,323"
SYDNEY,2021,3,"556,632","564,536","1,121,168","13,957","15,381","29,338","570,589","579,917","1,150,506"
SYDNEY,2021,4,"750,556","738,789","1,489,345","21,742","27,003","48,745","772,298","765,792","1,538,090"
SYDNEY,2021,5,"676,101","671,249","1,347,350","41,234","42,708","83,942","717,335","713,957","1,431,292"
SYDNEY,2021,6,"453,658","451,817","905,475","39,699","40,536","80,235","493,357","492,353","985,710"
SYDNEY,2021,7,"40,553","27,111","67,664","12,380","19,811","32,191","52,933","46,922","99,855"
SYDNEY,2021,8,"13,222","11,544","24,766","7,955","18,448","26,403","21,177","29,992","51,169"
SYDNEY,2021,9,"12,745","9,916","22,661","4,410","14,062","18,472","17,155","23,978","41,133"
SYDNEY,2021,10,"25,530","19,808","45,338","3,662","15,753","19,415","29,192","35,561","64,753"
SYDNEY,2021,11,"205,713","200,654","406,367","42,178","49,870","92,048","247,891","250,524","498,415"
SYDNEY,2021,12,"454,384","494,734","949,118","112,764","129,642","242,406","567,148","624,376","1,191,524"
SYDNEY,2022,1,"485,546","464,651","950,197","153,721","103,167","256,888","639,267","567,818","1,207,085"
SYDNEY,2022,2,"494,968","506,011","1,000,979","134,032","88,762","222,794","629,000","594,773","1,223,773"
SYDNEY,2022,3,"749,213","751,972","1,501,185","177,024","160,206","337,230","926,237","912,178","1,838,415"
SYDNEY,2022,4,"971,618","965,691","1,937,309","259,434","279,098","538,532","1,231,052","1,244,789","2,475,841"
SYDNEY,2022,5,"917,829","913,466","1,831,295","287,411","289,660","577,071","1,205,240","1,203,126","2,408,366"
SYDNEY,2022,6,"939,255","934,024","1,873,279","319,268","376,620","695,888","1,258,523","1,310,644","2,569,167"
SYDNEY,2022,7,"991,750","998,766","1,990,516","449,878","404,429","854,307","1,441,628","1,403,195","2,844,823"
SYDNEY,2022,8,"934,771","926,384","1,861,155","420,285","385,639","805,924","1,355,056","1,312,023","2,667,079"
SYDNEY,2022,9,"962,376","987,040","1,949,416","433,437","429,297","862,734","1,395,813","1,416,337","2,812,150"
SYDNEY,2022,10,"1,037,067","1,008,502","2,045,569","491,670","415,469","907,139","1,528,737","1,423,971","2,952,708"
SYDNEY,2022,11,"1,002,829","992,588","1,995,417","484,849","489,552","974,401","1,487,678","1,482,140","2,969,818"
SYDNEY,2022,12,"964,858","971,746","1,936,604","529,261","621,131","1,150,392","1,494,119","1,592,877","3,086,996"
SYDNEY,2023,1,"948,915","939,497","1,888,412","671,268","574,067","1,245,335","1,620,183","1,513,564","3,133,747"
SYDNEY,2023,2,"861,434","863,783","1,725,217","566,934","453,954","1,020,888","1,428,368","1,317,737","2,746,105"
SYDNEY,2023,3,"1,031,011","1,047,451","2,078,462","551,400","551,878","1,103,278","1,582,411","1,599,329","3,181,740"
SYDNEY,2023,4,"989,792","971,078","1,960,870","560,311","570,535","1,130,846","1,550,103","1,541,613","3,091,716"
SYDNEY,2023,5,"966,916","964,192","1,931,108","534,733","553,471","1,088,204","1,501,649","1,517,663","3,019,312"
SYDNEY,2023,6,"953,000","941,898","1,894,898","543,365","626,860","1,170,225","1,496,365","1,568,758","3,065,123"
SYDNEY,2023,7,"1,025,041","1,047,334","2,072,375","705,713","602,013","1,307,726","1,730,754","1,649,347","3,380,101"
SYDNEY,2023,8,"1,017,021","1,001,240","2,018,261","624,566","612,723","1,237,289","1,641,587","1,613,963","3,255,550"
SYDNEY,2023,9,"1,035,511","1,058,562","2,094,073","638,554","640,991","1,279,545","1,674,065","1,699,553","3,373,618"
SYDNEY,2023,10,"1,106,033","1,077,919","2,183,952","695,855","594,999","1,290,854","1,801,888","1,672,918","3,474,806"
SYDNEY,2023,11,"1,080,530","1,067,998","2,148,528","624,043","641,640","1,265,683","1,704,573","1,709,638","3,414,211"
SYDNEY,2023,12,"1,039,226","1,043,350","2,082,576","680,443","818,725","1,499,168","1,719,669","1,862,075","3,581,744"
SYDNEY,2024,1,"1,015,444","1,015,279","2,030,723","853,678","701,745","1,555,423","1,869,122","1,717,024","3,586,146"
